id,name,profile_path
1449583,Alethea Jones,/lHwtYWbQlRYSlUkpoTV3Z5GRJDd.jpg
3633512,Pedro Ample,None
10702,Martin Campbell,/vPT3FJrBE35yRpbbkLWQthhEDcr.jpg
37360,Henry Hathaway,/9F6C1VKWy3U5qCPTwMNVOoMWoHy.jpg
2178,Forest Whitaker,/fugyEeN6sisuYi07HSoxdVHm0CZ.jpg
66728,Jonathan Glazer,/ebCGu4AcQhrnmKYe49eyx9nrHPd.jpg
207749,Gail Harvey,/jr7cDCzi4iWkhBdKY1QVwDXTjVV.jpg
20412,Michael Anderson,/kdLnSeVCkM9Wm4R9UccyvOCqvAQ.jpg
2615301,Kim Yi-seul,None
69353,Stephen Kessler,None
133502,Simon Curtis,/7gQqZO7uoHNrHX6IZfCLCtXBDkU.jpg
12962,Jon Turteltaub,/embHCkQj1fs1PaISQSQQbi9TjHj.jpg
62116,Bille Woodruff,/1PnHe8956X9yUV5n5dZKmpSr5CR.jpg
17496,Jacques Audiard,/dwNBJvUBIlIRCoR1AeGv72b1f4v.jpg
94011,Bill Melendez,/se2qF1kdaKTwDa69xjzA3j2gKaG.jpg
28239,David Twohy,/gQm0cwAk4bsWgA7wF2PTFb8X37Z.jpg
6011,Michael Haneke,/76Y4Li5lTbABoC8l9hR0khmmYuj.jpg
1406409,Homero Cirelli,None
51572,Aaron Norris,/gJ5KWHrq5q5i0oqwMTtD2755wCm.jpg
34481,Matt Williams,None
5452,Dick Rickard,None
2878,C. Thomas Howell,/739YbFWpAYyo9neHvBGThgmT4YH.jpg
1136052,Shingo Suzuki,None
88060,Jeff Pollack,None
13848,Charlie Chaplin,/qQZ2qDAyX9aw8KCkj9VZAQLKysK.jpg
1097527,Éric Falardeau,/DK1Y3go50tInRjFkb99PTDosZI.jpg
11528,Jean Renoir,/oN93wdY94BIVDQVbFfHGOBCk3L.jpg
1045394,Toni García,None
74661,Víctor García,/nqBO7AHn6QS8ixc0PQlae4ySyi5.jpg
947056,Jayme Monjardim,/usR0hvdl7OZpB0GK7MrgY1CXWWu.jpg
1930866,Jason Cabell,None
14520,John Sturges,/22Tg0PeUfexgVL4dpdkLyViZh5O.jpg
1571618,Del Kathryn Barton,/v12FOiqajRQ18sGi6lBJPQODub4.jpg
1773158,Johannes Hartmann,/qibi84jMF0eWiN1adOr6IEbVGHi.jpg
7865,Michael Brandt,/13p3xvGWhCbSNgv9S2DiBcPnoWQ.jpg
1692687,Matthijs van Heijningen Jr.,/gWPNvAVh0lQXpUE7ozEp1V2Qj6k.jpg
2087,Richard Fleischer,/vAPv1aa28u12zcq8YMvuwZu1hhC.jpg
40243,Gil Junger,/5KNcFU2kyy9v3ytppOZq6NGBkNW.jpg
78451,Chuck Patton,None
1043246,Fu Li,None
227545,Marcus Baldini,None
5655,Wes Anderson,/5z2WroP0CgQ5vI17M0hzi8o5NAn.jpg
144945,Taisuke  Kawamura,/oEDotg7YYYqxIy84VyaGoG5r0le.jpg
1150,Brian De Palma,/4xleWFdhtVC7faer6Ru2eyEgfTv.jpg
16852,Karen Leigh Hopkins,/uwQquaAk39bENdtJrDwm3gHgv2r.jpg
8858,Ivan Reitman,/qMyAjmRVihGFbJPhMTsqvpeOKfX.jpg
8557,Fernando Meirelles,/at0fRZl4fJwqaytXOfvgs1lOM9E.jpg
531105,Demián Rugna,/3zA8uqd1j95f1zUINcjELfrMbfU.jpg
1436122,James Moran,None
648,Philip Kaufman,/AtTB8qM4UsifYsKtEPgQSCibP5s.jpg
556172,J.C. Chandor,/6oaCrcLpqAvuWci6kStnuuAc34I.jpg
3111522,Eddie Sternberg,None
2415587,Thitipong Kerdtongtawee,/wf3eK7NnabmsfLZrryOWZsrOUa7.jpg
56998,Dwight H. Little,/ezXjUoBIeb1LrDTi4Pp3G8lhAok.jpg
1218992,Ben Palmer,/amHZxuDKfrCNHUR6uVomq7JafXk.jpg
16544,Ted Kotcheff,/kbayJIuimvJJUvMBgKWZz3KGjPa.jpg
5917,Ernie Barbarash,/ezWrRebtvkObXt4yKXPbOukajtm.jpg
8246,Barry Levinson,/kzuMpDnfx2O8wFNbITJ3dTY6YCq.jpg
11181,Kenneth Branagh,/AbCqqFxNi5w3nDUFdQt0DGMFh5H.jpg
26479,S. S. Wilson,/vVzNUijjLVjTuK5g2CvTo0lE3kH.jpg
58728,Andrei Konchalovsky,/Utw2YAYrLxZNvdlC83YbIdCrWt.jpg
10757,Jane Campion,/zAkrfMl6m940Ja46ofWaM94gTNj.jpg
45459,Mike Cahill,/izBZvC9phEVxcMIaKxjer4eaNeu.jpg
110511,Ding Sheng,/pC9JzH0J5ZMJXSxgaAHosogrKPt.jpg
177532,Marielle Heller,/3YMRpIF6fPH1RDNOG4Do1Yqq4l5.jpg
965309,Yibrán Asuad,/yEVbwVjkazCoscmTTy3fwmv1tBM.jpg
16008,James Komack,/qC2YuxzIQHwoQDRuWoJeW2RmuQm.jpg
510,Tim Burton,/oWZDgLRr4zgRiJEsOAtgntPd5bI.jpg
13426,Peter Segal,/x0nAuktiPai0OovveeegPAi0dRF.jpg
37021,Mike Elliott,None
2226,Sydney Pollack,/j3iXrQDiceGrAzEF6HE49zA7Wwj.jpg
518,Danny DeVito,/gNHF2SNXFFCRqwIQ2Xv6r6aV6UD.jpg
2636,Alfred Hitchcock,/108fiNM6poRieMg7RIqLJRxdAwG.jpg
1376980,Bert,/voqGE0lT9mU9bz6L4HX7TUHi0R.jpg
1670558,Bertie,/u5rQk2rdsMAPQAL4sXiSjipjsv6.jpg
1549818,Piotr Domalewski,/faEVVYG1nF8QALPQ7E1qWbONOQb.jpg
1176843,Giuseppe Pulieri,None
76882,Cy Endfield,/jrYeWyXZPgwMHTfYKMc8A6VoREC.jpg
4453,Thomas Vinterberg,/1lChKBPVLqbn7Kl8lHghybBVzgw.jpg
20556,Bertrand Tavernier,/uTGywwLxJuriOEEsRPuCAMVbWqR.jpg
1303316,Kim Dae-seong-I,None
52934,Nicholas Stoller,/247iI9VZHnKB9QteCIUheKAAZtI.jpg
1927,Blake Edwards,/f8Gw9Y8dtZW66ZrFu9jW4KlpSs6.jpg
57082,John Stockwell,/6m4x7tzIwg38K8h3czfPmepi3O3.jpg
24294,Ben Younger,None
74101,Marcel Langenegger,None
1201486,Leopoldo Aguilar,None
1384641,Rustam Mosafir,/vhZrPy3gnO363h0YGmMeYrJVHIi.jpg
70008,Mel Damski,None
57082,John Stockwell,/6m4x7tzIwg38K8h3czfPmepi3O3.jpg
572028,Hideo Jojo,/mqeICd26IGA5KFKv9j8fdzyru2R.jpg
587,Edward James Olmos,/mXnilUrQBIMLHSQkPjQk99mX70x.jpg
2636,Alfred Hitchcock,/108fiNM6poRieMg7RIqLJRxdAwG.jpg
2198187,Kim Seung-woo,/qP6a7RXXbedTo1xbnpwjHfKJQ65.jpg
1399219,Yan Jia,/kWwaNEJgDgLvSCHygA1GwdtT4oV.jpg
1063332,Bruno Ascenzo,/gffY3ODkeXLzRR0A9ZDCsmE4wzj.jpg
1702023,Myeong Seok Hwan,None
57557,Christian Volckman,/jOEFGYgnO8Vo7YvJSFgYJHawEF0.jpg
23440,Konstantin Khabenskiy,/dW6vvsHlecFDccWkP3wfO995Hlc.jpg
1202528,Pasquale Fanetti,None
17282,Takashi Miike,/faxjG72MyCOE1NSRrZSFo4KgCIZ.jpg
939337,Will Sharpe,/u1r07jbgeObrIDixZljdS88llUG.jpg
62872,Katja von Garnier,/c5CeRY8xL07gK9HOBnyrlVwjEF8.jpg
137495,Shūji Terayama,/n2zFgMKGmniENJIDijCA4koXRcj.jpg
8500,John Ford,/ffgVJWV8pDomSdTkjOqdrwMX9G6.jpg
16829,Todd Robinson,/e1lT3kLKRbXmOTpknOBX9S7HtXm.jpg
58209,Rick Bota,/lTMdMIUYAvfUOTFmpJvgPADSeBl.jpg
13563,Norman Jewison,/1lAQLc0csazVyRYpYgvePpOoKG7.jpg
1032,Martin Scorsese,/8KlPVWc91TruU0M9urCGqbf1ils.jpg
21712,Carl Franklin,/8xX5z2BXZZHynzaMruOB8VkQ077.jpg
66777,Bob Fosse,/xWTGPJmWMZh6n5GhGfOB4rdDrVG.jpg
1382921,Marc Furmie,None
200011,David Block,None
1401541,Travis Cluff,/2cA2W0FQs2GV1VFutsAUrmdPvMY.jpg
1401542,Chris Lofing,None
4600,Joe Dante,/AghJPGRamlgJCPJYgX92Utehcak.jpg
35550,Danny Strong,/oLKzRNfjAIxbnZTFej8omvJmpMy.jpg
144519,Gilles Paquet-Brenner,/tYWsq3fYvjBcmv5nwkc3fYmMGBt.jpg
24346,Roy Allen Smith,None
95972,Hans Petter Moland,/A7llCvBlfl5UGmiuunqPT2YhpcG.jpg
17496,Jacques Audiard,/dwNBJvUBIlIRCoR1AeGv72b1f4v.jpg
1512795,Roman White,None
42205,Jag Mundhra,/d58UUcAvRjVCoFFQCGzHs5b12OJ.jpg
61244,Robert Vince,/vHRpPhzI2hZP8ndPLFtz6acMKFj.jpg
53212,David Jacobson,/gM7GdXoDba6sbHd13NOi0i2aW7G.jpg
31775,Joe D'Amato,/6cj3AKDSeANiZk2w9vFzcPWGlfF.jpg
7187,Richard Donner,/wjRecQiVLUAm6jwyT5craxhg3lD.jpg
21161,Jamie Mitchell,None
93298,Ed Wexler,None
93299,Gary Katona,None
1269,Kevin Costner,/608blZipRDZkDpzp8VItB64qMaT.jpg
1349122,Ryutaro Ninomiya,/9MrEUiKtaHP5raEQlK3Uj3jwmiZ.jpg
130313,Walerian Borowczyk,/pMnHLINBmGqlAcrNRKZ6JzkppUF.jpg
504,Tim Robbins,/A4fHNLX73EQs78f2G6ObfKZnvp4.jpg
1539469,Karl Hadrika,None
1633104,Eddie Trigueros,None
3040939,Jason Reicher,None
3212776,Kristen Morrison,None
2406,Mathieu Kassovitz,/3FRBEdKKlxhvPWPt0jzgmSjeHwn.jpg
583479,Aaron Moorhead,/plvZ27ya8yxyyqSCHbwBMjFfJwS.jpg
1074560,Justin Benson,/mch4MNcOxVsej3O5ifugkZTFzWI.jpg
146996,Mariano Laurenti,/l1lOjtrZMigI5Qyq9mof0gZZqPl.jpg
30715,Terrence Malick,/6FSi5aeyCNxJp96gxOmX7R4hCFu.jpg
21701,Mauro Borrelli,/1QgimENVJBP2gNQCuyiFiPDszBD.jpg
65420,Louis Morneau,None
56106,Charles Shyer,/stcwg4mJKGQo0UBfWcXVQy6fOdP.jpg
58375,Andy Fickman,/iNj0z0q08sC2j1D8NCBKkkAeNyF.jpg
77544,Karl Geurs,/6S7hzwXA5elYj2xL7csO7eCaik1.jpg
98537,John Stalberg Jr.,None
145228,Jalmari Helander,/vqmzsl8dQpjiFklM40HGCSRAcis.jpg
57125,Greg Marcks,None
40333,Satoshi Kon,/b7Oqg1bjS0e2iEzEjYWnsyVVagt.jpg
1371823,Neasa Hardiman,/nHmSWgumJ1KlTQ3jxQ3kvSLJOkP.jpg
40863,Joe Swanberg,/fv4N4HkrQ7FUNEYJm1XVcnhoPRe.jpg
66681,Matt Bettinelli-Olpin,/segVE2POL8uJ13j29nZdIoF7RSU.jpg
88556,Glenn McQuaid,/hIY5x2YSnN8Drm5rzSK1w4hmee3.jpg
101542,Ti West,/y65ZHU9m830lbdbggxC8eOT123S.jpg
98631,Adam Wingard,/3Dk4vAmhdb59VTnNRnW1ln52wG6.jpg
141962,David Bruckner,/ziv4BhpMsaGsqaM6p9sUs62MOzG.jpg
1039527,Tyler Gillett,/puopb3xK23iJPQHmgJW0o2iggjh.jpg
1039528,Justin Martinez,/dcFH63oL9twZvW7UBMVCGjYQb6j.jpg
1039529,Chad Villella,/f7iZ1hNi8rVb3JhGZG5Vr7iXZ4R.jpg
57082,John Stockwell,/6m4x7tzIwg38K8h3czfPmepi3O3.jpg
1187130,Michael Grandage,/kiJ6YR0m9NFHaurEmEZIiqKmeRc.jpg
23880,Steven Seagal,/fGNIEpn3JqOckY3ahnJX9x3qA94.jpg
102033,Kenji Kodama,/egHkNYdpKLt9GMAaDSSZA1uDX6K.jpg
71329,Jonas Åkerlund,/1BLBoGdU4jugE3NpSqlyNGj5xbJ.jpg
11649,Cameron Crowe,/iBCN51wrmnSUr2mkQBuN9E2AZK.jpg
8452,Andrei Tarkovsky,/j0toVLrgLNuyGnUxGPnSfnPiSf5.jpg
1224842,Tom Warburton,None
2790377,Guy Moore,None
439915,Michelle Danner,/3AykyGo7LXSHlLA3hQ3g3cVUx5P.jpg
101915,Yasuichiro Yamamoto,/b9CiIvr8XZoN5o381vLPdKNp4eK.jpg
88926,Armando Iannucci,/uyDppm3bNkT7Q8Zsirz9Puu3ssX.jpg
5834,Robert Stevenson,/AfqR78fhdCGcCo52zRbUuSYwUsO.jpg
7908,Frank Oz,/hAArPKPyYpYI79fuYdKdeQWY5zS.jpg
36588,Joe Wright,/1qA8HudSIwIr7ZdxwfQAgubsDO.jpg
54526,Paco Plaza,/7STjUYAbJyr3gMKm9Qvfy5ESpIt.jpg
231705,Matt Eskandari,/kSg4nKaFXsKZyO2hI48jAkBkPEY.jpg
5231,Wolfgang Petersen,/8TTijeJBFITOhvJruS68aCjwK9f.jpg
10702,Martin Campbell,/vPT3FJrBE35yRpbbkLWQthhEDcr.jpg
2419,Jean-Pierre Jeunet,/u3QmPbF9gdTTLsAHS97ic93gg6S.jpg
47640,Clark Johnson,/ejNR1am9cDQOEaJ555IsvXo7XPO.jpg
1336104,Aram van de Rest,None
1531852,Appie Boudellah,None
166995,Andrew Levitas,/15YMsSqttwT75cKQ9eiDPqfxjmh.jpg
10146,Jacques Tourneur,/o3Du8pFBlQ22JXGTVw9IB9yKVuC.jpg
107730,Trần Anh Hùng,/4P3WKhdEzLbxvbx313Vr6uhjCs2.jpg
57851,Bernard Rose,/cMSt5IdHwzLDyRI0cvdU1aaFvCg.jpg
3015705,Simone Stock,None
21677,Barnaby Thompson,None
56710,Oliver Parker,/hjspChL8E4dIkkC7RJ5FCDOqkj5.jpg
6349,Alan J. Pakula,/44XCSWIvllMTVuXCzEoECwqoxmv.jpg
3224,Stephen Frears,/2QPhgz395c8MjRpBMidUdSWXOBN.jpg
12453,Wong Kar-wai,/gWfo3lseDx5h9YzsfnaVblG3S6c.jpg
51875,Andrew V. McLaglen,/4Lxdxg5akHhsHoZToFe62L8RM9B.jpg
1304466,Alexs Stadermann,None
20133,Tod Williams,None
52049,Jay Chandrasekhar,/kPBrBwm6BzUZhYPzdYcRwMPkgPf.jpg
58178,David Mirkin,/XgdaSGlwAEJ1I3eFc9yKo3XorK.jpg
4415,Federico Fellini,/dtT6h0q7t3wLVlzc0ARNR8n5vlm.jpg
33064,Henry Koster,/vmIiFgDzZUAiZQIKpEF5QMimlRj.jpg
5306,Lasse Hallström,/zEz9LphkDBcGAAYGdjIU5QzjB9C.jpg
2363057,Rafal Skalski,None
834,Otto Preminger,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg
6201,Baz Luhrmann,/6Dqs2hmcj2UtTON5FfjlRvKdbuF.jpg
64877,Rod Daniel,/n7h8SUMPfVske5D17HKD4d33ZHX.jpg
3556,Roman Polanski,/5Kks5RMO2az5YOcFJjYXiDt4qH1.jpg
29962,King Vidor,/5Xv2yy6UN45uosfCQqWfOeCFL5N.jpg
70334,Lo Wei,/qo5dFi2icEcJPDxQy1VdU0uJgcO.jpg
202,Charlie Kaufman,/75aOpLBpvdtQM3BkWGFUvMs6LvH.jpg
1019303,Duke Johnson,/cocuTIBucuFVUv0L7AY7pThWjdO.jpg
40199,Anthony Mann,/zi0Bgi3zmzarIQB5RatAmPpwaXm.jpg
26875,Hideo Nakata,/nGrrV7iZeYORB3VD4lfqYY8xFHy.jpg
582918,Nick Murphy,/mQwBUqfeKOZ51J4DI89ZCzvTB1R.jpg
548474,Wong Jing,/gMmaDRst3OwnY1wClKt541AmslD.jpg
61069,Miguel Arteta,/bAuqxNYzxFxU4lX8wExPzBZ8vJ6.jpg
1702035,Lee Dol,None
14639,Mel Brooks,/c21qNcMJlHnRolfhQhZOVacjtwI.jpg
21879,Simon Wells,/1p3DWHCJ8XzfvYRgxlhPnLDAeDy.jpg
64949,Phil Nibbelink,None
65855,Ralph Zondag,None
1109913,Dick Zondag,None
24318,Richard Benjamin,/vQG2Do8OZfiLLUpBBwAkzWUzs9T.jpg
8574,Walter Salles,/k3XHgm0f9nJK3ugilBqlm0tHfsw.jpg
2744245,Lee Jeong-seok,None
106613,Stanislav M. Sokolov,None
106614,Derek W. Hayes,None
53177,Brian Robbins,/zac1aXzDsp5J93NntcvAbvlW12S.jpg
44683,David Jackson,/wkUv3W35SvUJ41UrIeF6wUrV3fM.jpg
16959,Jonathan Dayton,/7sKsTeeiVjpAIujAw86NStfZvFM.jpg
16960,Valerie Faris,/9xxrlnkbQREPUo2Lj54PIQBKxGS.jpg
137143,Law Wing-cheong,/3MXEBNMNgaOxATtmPwupVAgS3qI.jpg
18878,Rob Cohen,/kVbB8Q0g8eXsn8l81flyC6TgMPW.jpg
1072778,Naoko Yamada,/esksK3sGJN1gWwj8HhMJN6s27UG.jpg
16785,Peter Webber,/7X50ruC3Ti3lDvfj7ZrLrquvSZk.jpg
124748,Chris Renaud,/sumBJgBqRkK4XEJ2JYXpad3MTJs.jpg
2710,James Cameron,/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg
96337,Scott Jeralds,None
43468,Guy Ferland,None
1443611,Gee Malik Linton,/3R8wPo8zfZlCIQvp8U19erCqn06.jpg
4759,David Kellogg,None
63423,Johnny Martin,/mtNPfGwZKGnLE4MzauUcoGM7NHn.jpg
58689,Neil LaBute,/vc1Cm2RcSdk8F2L427Fp2aQ0P3K.jpg
58220,Hugh Hudson,/mVuyIOGwLBMGABMoZwLVCqowLuo.jpg
14392,Kathryn Bigelow,/7wiMnFR6WP9SK870AvNQ3LccLi7.jpg
3776,Jean-Luc Godard,/rRFS6OMlnRZY0v34hJi3wNuchep.jpg
105799,Audu Paden,/v1B5Cc91AdwPQgMCQKebD8iPhH0.jpg
35318,Ken Annakin,/5KKdodVlzI0aXmhw54i1Nsc37Z7.jpg
57895,Robert Harmon,/i4Yz5DdC0BU00EBYfnZvCOQwuty.jpg
12453,Wong Kar-wai,/gWfo3lseDx5h9YzsfnaVblG3S6c.jpg
15798,Lesli Linka Glatter,/8F13UPsRnXWTDcp8iA3ZXMtfJa3.jpg
1505073,Seth Larney,None
1061773,Jake Szymanski,/9gHwR9DJr0AA0bY6kHdp5xpT3Ab.jpg
26760,Tsui Hark,/9WTG1Feva6S7n09dxON40KHBsuk.jpg
1467021,Alex McAulay,None
2710,James Cameron,/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg
212687,Daniel Calparsoro,/m0mDreWr2QmrOCBI4JhSNh82gUO.jpg
54222,Jean-Paul Salomé,/kIW2BjEkWY0hEdrOrDrtJVTDIuo.jpg
40,Orson Welles,/e9lGmqQq3EsHeUQgQLByo275hcc.jpg
1077578,Nikyatu Jusu,/lG5bqrzDRkbgG78n7jdXLaHjEeA.jpg
2266314,Ben Smith,None
30561,Jun Fukuda,None
1323509,Zak Hilditch,/tD0eIy9YnJOaHoWB1454aDtvGpC.jpg
571455,Susumu Kudou,/pZCNERGcHcdUKvp5l5cOfMoDwDi.jpg
3602980,Antoine Tassin,None
567462,Mike Burns,None
1622886,Wregas Bhanuteja,/ljZ18jTY2pzPZ5Gz0J70fpDhdGw.jpg
3290,Peter Hedges,/x3myVY2eQk1ZvhgC3QdsBh3BIkg.jpg
190,Clint Eastwood,/dU35NnjZ4aGw5abIJe3WXVf3Eey.jpg
28898,Michael Radford,/e30GOpg8s02V2b72pY95mCX8mhK.jpg
112833,David Blair,None
114334,David Michôd,/quitkLI98GpeMaqZI4ZSy8s9YWX.jpg
33883,Jack Arnold,/a9uDTgdsxBenzariCObIkZu1rh8.jpg
76100,Ben Stassen,/ltxLVxXWH0EvjbHpGMvwZ5bXu04.jpg
1324172,Jeremy Degruson,None
175450,Alfred Gimeno,/tkQEjSwaom1OWQzuA29pmIwUqsH.jpg
552565,Shinya Yamamoto,/ru8HqOrHYXU4dCnfzgRrLTcYVtH.jpg
648,Philip Kaufman,/AtTB8qM4UsifYsKtEPgQSCibP5s.jpg
85822,Anthony C. Ferrante,/oC5NMa4pKT5QLSLJccLARoERNqG.jpg
1292116,Dong Chengpeng,/w2d1MkMXUvtdCFwCeCT7Lxdo6NA.jpg
65062,Marie Kreutzer,/uANFtHuK8bb4OrKuJcDujm13met.jpg
1504645,John Swab,None
41549,Andrew Fleming,/fgqJC8aCiH00Y1g3cfzYpBUBCD3.jpg
1423660,Trey Edward Shults,/5MBULjl0vpafarD0A4tRraQPuQu.jpg
87680,Michele Soavi,/YhMPbeptndjUApfU0nqfaIh6Er.jpg
1614,Ang Lee,/lwhIzt4PVNrsfOXuZcKXhtPE83P.jpg
11694,Doug Liman,/6ebrRCsERA1IchMiF5SufD66stS.jpg
150098,Rupert Goold,/l2B4YBQtkycR4bshIYvoZrL0x7t.jpg
129941,Alan Shapiro,None
67717,Michel Hazanavicius,/5Adwey0AqG16rM7jrDMjUaew9W3.jpg
20629,George Miller,/eUzusS4Q8lOdlyjxQ777pf9oLuu.jpg
36147,Charles T. Kanganis,None
19303,Kevin Smith,/uxDQ0NTZMnOuAaPa0tQzMFV9dx4.jpg
55710,Adam McKay,/vOyZXNJq7Oo01LPtSD5AZHjctgH.jpg
225508,Adolfo Martínez Solares,None
1537065,Brian DeCubellis,None
1637776,Matt Peters,/twz7t4EyHuC3aTwQPedQI7ZBQXs.jpg
6729,Robert Benton,/309zHbAHOXv1PffWz4C9SEEgEGa.jpg
52629,Joseph Ruben,/ic4WkiH78PdkmxEE6i50DV8V49T.jpg
8452,Andrei Tarkovsky,/j0toVLrgLNuyGnUxGPnSfnPiSf5.jpg
56578,Jeff Tremaine,/3R8FemTgvyY1vLn9r0lYlL45P3Q.jpg
5387,Lawrence Sher,/hjnMqT5EbDTOvvsXZxiP74qeGbp.jpg
56033,Enzo Barboni,/FNEhWLJlW3xffArVlVvsmv3Wnk.jpg
11435,Howard Hawks,/hG2oF9wZlqwGqP6EhG0qaN9Afg7.jpg
2473962,Jo Tae-ho,None
1205872,Jamie Magnus Stone,/4KQnEVAiCDpxbOflZFGkePHvJUn.jpg
130051,Craig Moss,None
1098477,Cal Brunker,/40FRTywgDa9KwFwHUxkVqeSrESl.jpg
56578,Jeff Tremaine,/3R8FemTgvyY1vLn9r0lYlL45P3Q.jpg
19499,Kevin Munroe,/oSuXWn6TZVxzNvkktjqs01Y7lwA.jpg
71269,Jericca Cleland,/jcEhqSQeqxItHYYpup40ivpqSQr.jpg
12107,John H. Williams,/fSx5xD1w4SmPByVyy9M4w5Dn434.jpg
34921,Dan Riba,/77l8avhrO1jodFBJq2lFlUHLP6A.jpg
34922,Butch Lukic,/8uYOmXU8Nupq0mRz7GNXnGsxkBx.jpg
67361,Marius Weisberg,/x3pQbN6Jn5dIoCofovYRB8OyNM1.jpg
15175,William Friedkin,/1iBd92izRHpkSH4hOhcUBmF2cv7.jpg
4453,Thomas Vinterberg,/1lChKBPVLqbn7Kl8lHghybBVzgw.jpg
2226,Sydney Pollack,/j3iXrQDiceGrAzEF6HE49zA7Wwj.jpg
5469,Ralph Fiennes,/tJr9GcmGNHhLVVEH3i7QYbj6hBi.jpg
82505,Gordon Hessler,/vOGFMTg2XQpYR5Nn5AVXEucKPwG.jpg
19852,Robin Swicord,None
16888,Ralph Nelson,/wRdZgmwmRkUH0GbfAZTQl9RRXdm.jpg
56343,Michael Arias,/zxOmHqGubvPQGTlh84joWFR4P3y.jpg
2042,Stephen Hopkins,/9xjYIKLW7Ylse206sMmiDDdUz66.jpg
19769,David Ayer,/2oBT2jQbsV8IWPMr3Cm87YBJxGu.jpg
2399109,Pawo Choyning Dorji,/tdKBTSONfdwGB419Ts572zk0Auo.jpg
154547,Chris Nelson,None
4956,Bernardo Bertolucci,/war1pR8uEtgywrlbmLhyaTjZm0c.jpg
64030,Kelly Makin,/cQqQJtSi5FEOVH6zri1Sldw54qE.jpg
36804,Peter Chelsom,/afuVtGcuVC157yar0xt1W15zmoD.jpg
182892,Mike Rohl,/6MFWkS5rVa8NSh9gW9kYMLlkxmV.jpg
90,Isabel Coixet,/s2Hspn17nOf6LIuVrULvV3OOiX0.jpg
974,Dexter Fletcher,/yRI8MDB5sg8b8EZkzFz5cCBrnKL.jpg
12011,William Castle,/wk8uz93tESmaMO6EB08cGizgBkg.jpg
1776,Francis Ford Coppola,/3Pblihd6KjXliie9vj4iQJwbNPU.jpg
2388,Jonathan Frakes,/gPirDX8cel6bqMdDM5VnkMH2ZmC.jpg
21136,Michael Cristofer,/yWZr1U6A4UAatvgqvX1zmOgB92S.jpg
54644,Joel Zwick,None
71418,Demian Lichtenstein,None
859754,Bart Layton,/b2BWSqBVp0QpXsRv4atJFzlwnL2.jpg
97555,Roel Reiné,/nOc53uSl8bBNfkuLGlXnOZwbYdu.jpg
140192,Assaf Bernstein,None
132964,Drake Doremus,/dgxuBuL805ecuBhJs63YbdEwJR8.jpg
124390,Michael Haussman,/1PxjjLY52KoAoyF25OWYXNXeQSv.jpg
7767,Sam Peckinpah,/hXrHVHdNivFu8dMbyp40ds5YXYD.jpg
62541,Brandon Camp,None
1884,Steven Soderbergh,/872DPaUxTlAOhxBb70h3vaWhMvz.jpg
34611,Howard Zieff,/msqlpdksChlqHRDXNM61SbRm4uP.jpg
55119,Alejandro Jodorowsky,/3LdhCKJ2iXhvRxgxIYeUNLzutR9.jpg
30458,Henry Bean,/qGwiMAYIqT96lm98zwScVy9DkLe.jpg
182892,Mike Rohl,/6MFWkS5rVa8NSh9gW9kYMLlkxmV.jpg
52094,Jerry Jameson,/4Dv01iWpgrWOgolZDk4LKVLxp34.jpg
92062,Daniel Zirilli,None
15175,William Friedkin,/1iBd92izRHpkSH4hOhcUBmF2cv7.jpg
126137,Stephanie Soechtig,/ilr7FtSvRSS3spZ8Vg3ZOb5NSV7.jpg
2386,Brannon Braga,/e2lvaxWUG5dcbl36BEi4po6M0YB.jpg
5953,Spike Jonze,/x2QeqEXvi3QjgTybvZ4mmqUf4qO.jpg
1293686,Byun Sung-hyun,None
9789,Robert Altman,/wB1R6patGi35oaxKU5PWEGJlIZg.jpg
3490245,Daniel R. Palacio,None
58498,Dominic Sena,/oSmE4r1Lg3earvq4DLInp3N7UMF.jpg
32250,Sean Ellis,/b0YRn81Hxm1Lcsfzuctl9wSpJoB.jpg
150660,Kallan Kagan,None
1229448,Eric Fogel,None
1501942,Steeve Léonard,/3Bmd1tdcPFBDo9FT2hYSY7djdHo.jpg
1742666,Caroline Labrèche,/8nvx5Zvo2vNr83A8ReIU2hBvKqV.jpg
1863287,Kim Sung-hoon,/aIPn7uPepuUimua1Ibxd3aqOiBH.jpg
1769,Sofia Coppola,/dzHC2LxmarkBxWLhjp2DRa5oCev.jpg
8876,Randal Kleiser,/t0HFkRWh3K06XhyTuJTvsVAd0Hh.jpg
1680904,Jacob Johnston,None
21475,John Putch,/jpOkJGMk07jkrQWZ6ep4uy4wQLs.jpg
11435,Howard Hawks,/hG2oF9wZlqwGqP6EhG0qaN9Afg7.jpg
6592,Duwayne Dunham,/bZdDxIDXSjcGp3VmRShLWZSho0g.jpg
2201775,Maria Thulin,None
154547,Chris Nelson,None
578,Ridley Scott,/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg
18254,Simon Wincer,/c3UnZ2j8HQbMK5dUz12p5D0KlKx.jpg
85670,Anurag Kashyap,/fAb4GhSdmrYPnI5Pfmp4N9itUCa.jpg
11401,John Woo,/s7sDmQq8cegHnsTmD0u2eZ4ArYZ.jpg
96323,Marcel Sarmiento,/nwnpS69J0ErhkQBW2cvj7ME3vRT.jpg
